name,x,y,z
1,10,8,2
2,1,5,7
3,5,4,6
4,4,7,1
5,8,11,1
6,10,13,3
7,11,14,1
8,10,8,1
9,10,7,5
10,5,15,4
11,15,12,4
12,16,6,4
13,16,9,5
14,15,8,2
15,13,10,6
16,6,15,6
17,10,1,2
18,1,6,5
19,13,3,3
20,4,6,7
21,12,2,4
22,1,14,3
23,4,5,1
24,1,9,7
25,13,13,4
26,3,14,5
27,5,15,5
28,6,15,7
29,8,12,5
30,14,10,4
31,5,2,1
32,12,15,1
33,10,4,7
34,11,11,2
35,5,5,6
36,14,9,1
37,10,3,5
38,13,13,2
39,8,5,3
40,4,1,2
41,6,11,4
42,11,5,1
43,10,3,7
44,1,3,4
45,5,2,3
46,13,6,5
47,7,11,3
48,12,2,5
49,13,10,1
50,9,9,7
51,12,9,1
52,4,1,6
53,7,7,6
54,2,13,6
55,2,6,2
56,6,15,5
57,8,1,7
58,2,4,1
59,5,8,5
60,10,13,5
61,12,2,6
62,8,11,7
63,4,5,6
