name,x,y,z
1,11,9,5
2,2,10,7
3,4,1,7
4,5,10,3
5,12,15,1
6,11,10,5
7,15,12,3
8,7,7,7
9,1,8,7
10,5,3,7
11,12,13,7
12,4,10,3
13,3,1,4
14,15,11,4
15,3,9,1
16,7,12,5
17,13,14,3
18,14,11,4
19,13,9,5
20,8,8,6
21,8,6,1
22,12,2,6
23,8,5,4
24,9,11,6
25,5,3,2
26,3,5,3
27,8,13,5
28,9,4,1
29,3,9,6
30,4,2,6
31,10,2,2
32,5,5,3
33,8,11,4
34,1,12,7
35,16,5,3
36,14,1,4
37,2,14,4
38,9,12,1
39,16,12,2
40,9,12,3
41,16,11,2
42,2,1,7
43,5,9,1
44,16,5,5
45,1,15,4
46,11,12,6
47,16,9,5
48,12,12,5
49,2,10,2
50,10,12,3
51,9,10,7
52,10,2,1
53,11,2,4
54,6,1,2
55,13,11,4
56,15,10,3
57,13,7,3
58,11,12,3
59,10,9,4
60,13,9,6
61,10,3,2
62,6,14,6
63,11,6,3
