name,x,y,z
1,3,12,5
2,10,5,2
3,8,12,5
4,2,7,7
5,5,10,3
6,2,4,7
7,8,15,5
8,4,2,7
9,4,8,7
10,14,11,7
11,6,8,5
12,3,10,5
13,10,11,4
14,1,15,2
15,14,9,5
16,1,1,4
17,8,4,5
18,11,3,5
19,9,5,5
20,2,1,7
21,9,3,7
22,16,12,2
23,9,8,7
24,5,5,7
25,3,7,1
26,3,6,3
27,13,10,1
28,3,10,1
29,6,7,1
30,2,2,2
31,13,15,6
32,7,1,6
33,3,14,7
34,4,6,1
35,13,4,6
36,7,7,4
37,1,7,6
38,8,14,7
39,14,13,6
40,12,11,3
41,9,4,6
42,2,13,3
43,12,2,5
44,1,6,1
45,15,10,4
46,7,10,6
47,13,5,7
48,6,13,3
49,14,15,2
50,5,1,7
51,13,8,4
52,6,14,2
53,6,13,4
54,12,3,3
55,16,10,7
56,9,15,6
57,13,13,5
58,15,8,4
59,14,10,2
60,12,1,1
61,7,11,1
62,3,4,6
63,6,11,2
