name,x,y,z
1,5,12,4
2,12,3,1
3,11,3,3
4,4,3,1
5,5,13,6
6,3,11,7
7,16,5,4
8,2,3,2
9,16,6,1
10,13,9,4
11,10,8,7
12,8,6,7
13,5,6,6
14,2,13,3
15,9,1,1
16,5,5,6
17,12,11,4
18,11,2,5
19,14,8,2
20,14,8,4
21,14,3,1
22,8,6,6
23,1,14,7
24,13,11,6
25,12,8,2
26,14,11,2
27,2,13,4
28,7,14,5
29,8,12,4
30,12,15,3
31,11,11,6
32,15,8,5
33,7,15,2
34,6,2,3
35,11,3,7
36,6,15,4
37,16,11,4
38,15,9,3
39,12,8,1
40,11,3,1
41,5,7,1
42,7,13,3
43,10,4,3
44,2,10,2
45,15,10,4
46,12,5,3
47,11,5,2
48,9,5,4
49,10,7,4
50,5,5,1
51,5,6,7
52,16,13,2
53,4,9,7
54,6,15,7
55,8,12,6
56,9,13,6
57,7,11,5
58,13,5,5
59,1,5,3
60,7,12,4
61,4,8,7
62,1,7,3
63,4,11,7
64,14,3,6
65,11,8,7
66,3,6,4
67,4,4,3
68,4,6,3
69,8,8,7
70,16,15,6
71,13,9,6
72,3,5,6
73,16,10,3
74,13,3,1
75,16,1,2
76,6,3,3
77,9,1,2
78,14,1,6
