name,x,y,z
1,9,3,6
2,15,8,5
3,10,13,5
4,16,11,6
5,3,8,1
6,4,11,5
7,2,7,3
8,9,12,5
9,11,10,7
10,16,10,5
11,7,4,3
12,1,12,7
13,13,15,2
14,10,9,5
15,8,5,5
16,9,12,4
17,10,6,3
18,9,2,5
19,14,14,3
20,6,8,1
21,1,14,4
22,8,15,1
23,4,14,3
24,14,7,4
25,10,15,5
26,5,2,7
27,14,12,4
28,14,5,4
29,13,4,3
30,6,3,5
31,14,7,1
32,14,10,2
33,11,2,6
34,16,6,3
35,8,8,1
36,1,9,1
37,8,2,6
38,13,7,7
39,3,9,2
40,16,13,5
41,15,3,4
42,14,9,5
43,8,15,6
44,14,3,4
45,4,14,6
46,14,7,5
47,16,13,1
48,4,1,5
49,11,10,1
50,4,7,5
51,4,1,3
52,3,5,4
53,2,10,7
54,6,3,3
55,13,5,4
56,4,1,1
57,16,6,4
58,3,9,6
59,11,2,3
60,5,12,1
61,11,15,4
62,3,3,5
63,1,6,3
64,2,4,6
65,15,4,2
66,11,12,5
67,9,15,1
68,4,10,5
69,5,10,4
70,5,9,2
