name,x,y,z
1,12,13,1
2,12,9,4
3,4,15,4
4,4,13,4
5,5,12,4
6,7,8,1
7,9,3,6
8,3,1,6
9,4,10,6
10,16,7,1
11,4,9,1
12,5,12,2
13,2,1,4
14,1,6,3
15,11,4,6
16,13,12,7
17,9,4,4
18,8,1,5
19,16,8,7
20,1,13,4
21,1,9,6
22,14,8,6
23,3,14,7
24,11,5,6
25,5,4,1
26,12,12,4
27,5,11,3
28,2,15,5
29,12,6,7
30,7,4,7
31,5,11,6
32,12,7,6
33,6,8,2
34,5,11,5
35,14,4,2
36,12,6,3
37,6,5,2
38,13,6,3
39,11,4,4
40,1,3,1
41,11,12,5
42,15,15,1
43,6,11,6
44,5,7,6
45,10,2,6
46,2,9,7
47,3,11,4
48,16,6,6
49,14,4,6
50,4,4,6
51,8,15,6
