name,x,y,z
1,10,5,4
2,4,6,7
3,13,11,2
4,3,3,2
5,1,4,6
6,16,10,4
7,3,5,5
8,14,15,6
9,3,6,2
10,4,10,4
11,1,15,3
12,2,14,2
13,9,3,7
14,7,15,3
15,4,8,3
16,1,12,3
17,1,9,1
18,6,10,1
19,7,14,1
20,13,1,6
21,5,9,3
22,13,12,1
23,8,4,5
24,7,14,4
25,8,13,5
26,15,14,7
27,15,11,2
28,13,4,3
29,14,3,3
30,7,6,7
31,7,12,6
32,3,2,6
33,7,2,3
34,7,9,6
35,15,9,7
36,12,2,7
37,16,5,3
38,11,12,3
39,15,13,3
40,16,6,7
41,10,1,1
42,10,2,1
43,1,14,5
44,11,7,1
45,2,9,6
46,3,13,2
47,11,10,7
48,14,2,2
49,9,9,3
50,4,8,6
51,5,13,6
