name,x,y,z
1,8,3,2
2,2,8,3
3,9,11,4
4,10,7,4
5,12,14,6
6,5,12,2
7,5,9,1
8,14,1,3
9,16,13,5
10,5,11,1
11,10,8,7
12,2,6,7
13,10,4,4
14,5,8,1
15,6,14,6
16,10,14,1
17,11,4,7
18,2,7,3
19,16,7,7
20,15,10,3
21,9,10,6
22,2,13,7
23,10,8,5
24,15,1,7
25,13,7,7
26,14,5,3
27,7,10,1
28,8,8,6
29,10,12,7
30,3,8,7
31,16,9,4
32,3,5,1
33,7,1,7
34,6,8,1
35,10,5,3
36,7,12,5
37,3,10,7
38,7,3,5
39,9,13,6
40,3,1,5
41,6,2,2
42,10,12,1
43,14,2,5
44,11,3,5
45,5,8,4
46,6,8,2
47,8,12,6
48,7,5,6
49,7,6,2
50,2,9,1
51,5,3,1
52,1,13,5
53,11,5,5
54,13,3,4
55,1,2,3
56,7,8,5
57,4,7,1
58,4,15,6
59,14,1,6
60,10,12,3
61,8,7,4
