name,x,y,z
1,12,11,4
2,4,6,5
3,1,15,3
4,13,11,2
5,8,5,5
6,8,10,2
7,13,2,4
8,16,11,2
9,3,11,6
10,1,14,6
11,1,5,4
12,12,14,3
13,7,3,3
14,15,3,5
15,1,2,1
16,15,8,4
17,1,3,3
18,11,2,7
19,12,14,5
20,9,1,2
21,11,1,6
22,10,15,4
23,9,7,2
24,11,13,7
25,3,14,6
26,5,7,2
27,13,14,1
28,13,13,2
29,13,1,2
30,15,9,4
31,13,2,7
32,1,13,4
33,9,2,4
34,2,5,5
35,8,9,1
36,9,12,3
37,2,6,7
38,5,4,4
39,12,13,3
40,6,6,1
41,2,11,1
42,3,8,6
43,2,11,7
44,13,3,3
45,16,2,4
46,7,13,4
47,15,14,3
48,3,13,6
49,16,5,6
50,12,15,4
51,10,1,5
52,6,8,1
53,11,13,3
54,4,9,3
55,14,9,7
56,7,10,1
57,5,8,7
58,11,9,3
59,10,1,2
60,6,5,3
61,9,11,2
