name,x,y,z
1,12,4,2
2,1,13,1
3,1,15,1
4,3,5,2
5,15,13,7
6,13,14,1
7,10,13,6
8,8,9,4
9,9,5,1
10,1,8,1
11,13,2,7
12,13,5,6
13,8,4,1
14,4,4,5
15,8,12,4
16,8,11,4
17,5,14,1
18,13,13,3
19,4,6,2
20,12,9,5
21,3,7,4
22,14,5,5
23,6,7,7
24,2,12,4
25,2,3,2
26,10,15,3
27,16,11,2
28,3,15,4
29,13,4,5
30,11,1,3
31,12,3,4
32,2,6,7
33,7,10,1
34,7,7,2
35,10,14,7
36,6,5,2
37,11,8,4
38,14,6,3
39,11,9,7
40,2,11,1
41,8,11,5
42,16,12,1
43,11,9,1
44,3,6,2
45,16,14,1
46,13,7,6
47,8,4,7
48,8,14,4
49,1,10,5
50,11,2,1
51,16,15,7
52,6,4,7
