name,x,y,z
1,6,14,6
2,12,14,2
3,10,1,1
4,8,7,7
5,4,2,5
6,1,4,4
7,5,8,1
8,13,9,2
9,14,12,6
10,9,7,4
11,15,10,5
12,16,1,6
13,5,2,2
14,3,12,7
15,11,14,7
16,5,3,7
17,9,12,1
18,8,10,3
19,15,4,4
20,16,1,1
21,5,13,3
22,5,9,5
23,6,11,6
24,14,13,7
25,11,2,1
26,8,4,3
27,7,12,2
28,6,5,6
29,7,3,3
30,8,13,4
31,10,1,5
32,11,8,2
33,6,9,1
34,12,10,1
35,5,4,4
36,11,6,5
37,16,6,1
38,4,8,5
39,14,8,1
40,6,8,7
41,15,2,4
42,2,11,1
43,12,10,7
44,7,9,7
45,1,14,3
46,5,14,3
47,15,14,2
48,7,10,7
49,5,12,6
50,13,8,6
51,13,4,7
52,10,3,4
53,7,2,2
54,3,13,2
55,1,8,6
56,2,13,1
57,1,2,1
58,11,1,2
59,11,9,5
60,15,4,2
61,12,3,6
62,1,13,1
63,15,10,1
64,3,7,7
65,13,3,3
66,2,3,2
67,7,3,2
68,6,11,5
69,3,9,7
70,8,3,3
71,1,2,2
72,12,4,2
