name,x,y,z
1,13,10,2
2,3,7,4
3,13,2,6
4,7,8,6
5,1,1,6
6,4,14,6
7,4,2,3
8,11,1,3
9,9,14,7
10,12,10,3
11,4,1,5
12,1,11,5
13,16,15,4
14,11,12,7
15,2,2,2
16,15,11,1
17,1,14,6
18,15,10,1
19,1,8,6
20,7,10,5
21,8,10,4
22,7,4,7
23,6,10,2
24,9,5,6
25,16,3,5
26,6,4,1
27,5,2,2
28,10,1,5
29,6,9,5
30,2,13,1
31,13,9,3
32,4,9,7
33,14,13,3
34,8,1,3
35,15,12,5
36,1,3,6
37,3,11,7
38,15,13,4
39,6,6,5
40,12,5,5
41,14,2,6
42,4,10,3
43,4,10,4
44,14,2,2
45,11,14,6
46,6,12,1
47,14,12,4
48,3,14,3
49,15,10,3
50,14,10,2
51,15,9,6
52,2,8,6
53,9,14,2
54,4,9,6
55,1,15,1
56,4,12,5
57,16,1,4
58,6,2,5
59,13,13,6
60,9,2,1
61,4,15,6
62,4,13,6
63,7,4,2
64,15,7,7
65,3,5,4
66,11,9,4
67,2,12,7
68,16,13,3
69,4,4,1
70,9,7,7
71,2,15,7
72,5,14,6
